Generation,meanFitness,Phenotype,Optimum
1,0.956928,108.994253,110.955
2,0.958062,109.027479,110.955
3,0.95786,109.021716,110.955
4,0.961361,109.127659,110.955
5,0.96153,109.132936,110.955
6,0.961719,109.138816,110.955
7,0.964522,109.228928,110.955
8,0.962572,109.165539,110.955
9,0.964787,109.237487,110.955
10,0.966173,109.283770,110.955
11,0.967881,109.342859,110.955
12,0.970173,109.425838,110.955
13,0.969521,109.401757,110.955
14,0.973813,109.566556,110.955
15,0.969671,109.407237,110.955
16,0.971158,109.462212,110.955
17,0.974992,109.615265,110.955
18,0.974362,109.589089,110.955
19,0.975881,109.653189,110.955
20,0.973984,109.573427,110.955
21,0.975893,109.653500,110.955
22,0.973577,109.556801,110.955
23,0.976301,109.671441,110.955
24,0.978492,109.771092,110.955
25,0.978311,109.762635,110.955
26,0.980982,109.895793,110.955
27,0.979199,109.805324,110.955
28,0.979153,109.803113,110.955
29,0.979432,109.816757,110.955
30,0.982444,109.976282,110.955
31,0.980741,109.883561,110.955
32,0.97982,109.836360,110.955
33,0.980386,109.864892,110.955
34,0.978311,109.762511,110.955
35,0.978971,109.794214,110.955
36,0.980317,109.861418,110.955
37,0.981887,109.944894,110.955
38,0.983336,110.028735,110.955
39,0.983723,110.052790,110.955
40,0.983323,110.028024,110.955
41,0.984216,110.083654,110.955
42,0.984729,110.117001,110.955
43,0.985082,110.140812,110.955
44,0.982778,109.995822,110.955
45,0.986031,110.208814,110.955
46,0.98176,109.938117,110.955
47,0.98636,110.233777,110.955
48,0.986972,110.282746,110.955
49,0.983781,110.055853,110.955
50,0.987153,110.297537,110.955
51,0.985693,110.183968,110.955
52,0.986524,110.246682,110.955
53,0.986834,110.271518,110.955
54,0.985976,110.204600,110.955
55,0.986605,110.252482,110.955
56,0.985329,110.158357,110.955
57,0.986317,110.230894,110.955
58,0.986422,110.239077,110.955
59,0.987455,110.324245,110.955
60,0.987318,110.312043,110.955
61,0.98528,110.154496,110.955
62,0.986704,110.260812,110.955
63,0.985526,110.171897,110.955
64,0.987222,110.303500,110.955
65,0.986781,110.267040,110.955
66,0.988334,110.406859,110.955
67,0.988038,110.377895,110.955
68,0.986865,110.274081,110.955
69,0.987709,110.346687,110.955
70,0.989311,110.515921,110.955
71,0.98864,110.438720,110.955
72,0.988753,110.450803,110.955
73,0.987679,110.343904,110.955
74,0.98859,110.433226,110.955
75,0.988532,110.427085,110.955
76,0.989876,110.593933,110.955
77,0.988198,110.393258,110.955
78,0.988321,110.405294,110.955
79,0.988899,110.467338,110.955
80,0.989657,110.562106,110.955
81,0.987785,110.353851,110.955
82,0.988605,110.434908,110.955
83,0.990009,110.614883,110.955
84,0.990064,110.624029,110.955
85,0.989105,110.491226,110.955
86,0.989802,110.582875,110.955
87,0.989278,110.512031,110.955
88,0.989102,110.490952,110.955
89,0.990074,110.624852,110.955
90,0.989968,110.607966,110.955
91,0.989858,110.591346,110.955
92,0.990394,110.683005,110.955
93,0.989614,110.556194,110.955
94,0.989852,110.590111,110.955
95,0.990782,110.775908,110.955
96,0.990032,110.618364,110.955
97,0.990655,110.741828,110.955
98,0.990839,110.793091,110.955
99,0.990325,110.668944,110.955
100,0.990872,110.803650,110.955
101,0.990348,110.674318,110.955
102,0.990657,110.741421,110.955
103,0.991069,110.901282,110.955
104,0.991042,110.879673,110.955
105,0.991103,110.978417,110.955
106,0.991088,111.011509,110.955
107,0.991105,110.957267,110.955
108,0.991111,110.974933,110.955
109,0.991087,110.919371,110.955
110,0.990564,110.719881,110.955
111,0.991101,110.941436,110.955
112,0.991093,111.007801,110.955
113,0.991109,110.969484,110.955
114,0.990965,110.841514,110.955
115,0.99088,110.807304,110.955
116,0.990744,110.764803,110.955
117,0.991064,110.901377,110.955
118,0.990845,110.792771,110.955
119,0.990509,110.706268,110.955
120,0.990939,110.830410,110.955
121,0.990939,110.830605,110.955
122,0.99091,110.817664,110.955
123,0.991105,110.979982,110.955
124,0.990939,110.830950,110.955
125,0.99057,110.719136,110.955
126,0.990958,110.834985,110.955
127,0.990945,110.832435,110.955
128,0.99109,110.919568,110.955
129,0.991082,111.017307,110.955
130,0.991088,110.924267,110.955
131,0.990847,110.796017,110.955
132,0.990811,110.784494,110.955
133,0.990979,110.846546,110.955
134,0.990565,110.719578,110.955
135,0.99109,111.006806,110.955
136,0.990963,111.097200,110.955
137,0.990774,110.773572,110.955
138,0.99109,110.917602,110.955
139,0.990856,111.135953,110.955
140,0.991092,110.922150,110.955
141,0.991049,110.885520,110.955
142,0.991053,110.889801,110.955
143,0.991054,110.888454,110.955
144,0.990951,110.836432,110.955
145,0.990757,110.768769,110.955
146,0.991113,110.975427,110.955
147,0.990857,110.798319,110.955
148,0.991017,110.866353,110.955
149,0.99104,110.881423,110.955
150,0.991039,110.879019,110.955
151,0.991052,110.889338,110.955
152,0.990792,110.778612,110.955
153,0.991067,110.899375,110.955
154,0.991088,110.921202,110.955
155,0.991026,110.868503,110.955
156,0.991047,110.883530,110.955
157,0.990905,110.815703,110.955
158,0.990981,110.847599,110.955
159,0.991027,110.869095,110.955
160,0.991054,110.890224,110.955
161,0.991028,110.869932,110.955
162,0.99052,110.709574,110.955
163,0.990798,110.779865,110.955
164,0.991044,110.886330,110.955
165,0.991049,110.886918,110.955
166,0.991108,110.968597,110.955
167,0.990797,110.780098,110.955
168,0.990604,110.728407,110.955
169,0.990999,110.857202,110.955
170,0.991029,110.872220,110.955
171,0.990156,110.638795,110.955
172,0.991051,110.886732,110.955
173,0.990955,110.835776,110.955
174,0.991108,110.967987,110.955
175,0.990866,110.803533,110.955
176,0.991053,110.890258,110.955
177,0.991101,110.941676,110.955
178,0.991077,111.025773,110.955
179,0.990519,110.709661,110.955
180,0.991038,110.880950,110.955
181,0.990474,110.699429,110.955
182,0.990821,110.787221,110.955
183,0.990899,110.813895,110.955
184,0.99093,110.825679,110.955
185,0.990801,110.781741,110.955
186,0.991016,110.865252,110.955
187,0.991025,110.872956,110.955
188,0.991109,110.970463,110.955
189,0.991006,110.861144,110.955
